p_Sub,p_Par,p_Both,choice
0,0.108108108108108,0,0
0.13013698630137,0.123287671232877,0,0
0,0,0,0
0,0,0,0
0.0615384615384615,0.0615384615384615,0,0
0.0975609756097561,0.109756097560976,0,1
0.235294117647059,0.235294117647059,0.0588235294117647,1
0.0684931506849315,0,0,0
0,0,0,0
0.136986301369863,0,0,1
0.164383561643836,0.143835616438356,0,0
0.205479452054795,0.253424657534247,0,0
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.0285714285714286,0,0,0
0,0,0,1
0.175572519083969,0.0687022900763359,0,1
0.0821917808219178,0.301369863013699,0,1
0.0205479452054795,0.568493150684932,0,0
0.089041095890411,0.726027397260274,0.0410958904109589,1
0.123287671232877,0.253424657534247,0,1
0.301369863013699,1,0.301369863013699,1
0.0958904109589041,0.253424657534247,0.089041095890411,0
0.0181818181818182,0.181818181818182,0.0181818181818182,1
0.478571428571429,0,0,1
0.170212765957447,0,0,0
0.246575342465753,0.965753424657534,0.246575342465753,0
0,0,0,0
0.527397260273973,0,0,1
0.136986301369863,0,0,1
0.164383561643836,0.143835616438356,0,0
0.205479452054795,0.253424657534247,0,0
0.0342465753424658,0,0,1
0.0657894736842105,0,0,0
0.26027397260274,0.178082191780822,0,1
0.191780821917808,0.472602739726027,0.191780821917808,1
0.0564516129032258,0.596774193548387,0.0564516129032258,0
0.0410958904109589,0,0,1
0.287671232876712,0.0684931506849315,0,0
0.315068493150685,0,0,1
0,0,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0.710526315789474,0,0,0
0.1,0,0,1
0.212328767123288,0.410958904109589,0.212328767123288,1
0.0821917808219178,0.116438356164384,0,1
0.205479452054795,0.198630136986301,0,1
0.179487179487179,0.128205128205128,0,1
0.0547945205479452,0.0136986301369863,0,1
0,0,0,0
0.157534246575342,0,0,1
0.26027397260274,0.102739726027397,0.0479452054794521,1
0.273972602739726,0,0,1
0,0.178082191780822,0,0
0,0.532258064516129,0,0
0,0.0114942528735632,0,1
0,0,0,1
0.089041095890411,0,0,1
0,0,0,0
0.207142857142857,0.107142857142857,0.0214285714285714,1
0,0.136986301369863,0,0
0,0,0,0
0.0821917808219178,0,0,0
0.233009708737864,0.087378640776699,0,1
0.171232876712329,0.513698630136986,0.171232876712329,1
0.136986301369863,0.726027397260274,0.136986301369863,1
0,0.582191780821918,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0.0422535211267606,0,0,1
0.0684931506849315,0.205479452054795,0,0
0.171232876712329,0,0,1
0,0,0,0
0.0616438356164384,0,0,0
0.0547945205479452,0.0136986301369863,0,1
0,0,0,0
0.157534246575342,0,0,1
0.26027397260274,0.102739726027397,0.0479452054794521,1
0.273972602739726,0,0,1
0,0.178082191780822,0,0
0,0.532258064516129,0,0
0,0.0114942528735632,0,1
0,0,0,1
0.089041095890411,0,0,1
0,0,0,0
0.207142857142857,0.107142857142857,0.0214285714285714,1
0,0.136986301369863,0,0
0,0,0,0
0.0821917808219178,0,0,0
0.233009708737864,0.087378640776699,0,1
0.171232876712329,0.513698630136986,0.171232876712329,1
0.136986301369863,0.726027397260274,0.136986301369863,1
0,0.582191780821918,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0.102739726027397,0.773972602739726,0.0753424657534247,1
0.0410958904109589,0.102739726027397,0,1
0.602739726027397,0,0,0
0.0684931506849315,0.356164383561644,0.0136986301369863,1
0,0.684931506849315,0,0
0.0410958904109589,0,0,0
0,0,0,1
0.184931506849315,0,0,1
0.273972602739726,0,0,1
0,0.178082191780822,0,0
0,0.532258064516129,0,0
0,0.0114942528735632,0,1
0,0,0,1
0.089041095890411,0,0,1
0,0,0,0
0.207142857142857,0.107142857142857,0.0214285714285714,1
0,0.136986301369863,0,0
0,0,0,0
0.0821917808219178,0,0,0
0.233009708737864,0.087378640776699,0,1
0.171232876712329,0.513698630136986,0.171232876712329,1
0.136986301369863,0.726027397260274,0.136986301369863,1
0,0.582191780821918,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0.102739726027397,0.773972602739726,0.0753424657534247,1
0.0410958904109589,0.102739726027397,0,1
0.602739726027397,0,0,0
0.0684931506849315,0.356164383561644,0.0136986301369863,1
0,0.684931506849315,0,0
0.0410958904109589,0,0,0
0,0,0,1
0.184931506849315,0,0,1
0.273972602739726,0,0,1
0,0.178082191780822,0,0
0,0.532258064516129,0,0
0,0.0114942528735632,0,1
0,0,0,1
0.089041095890411,0,0,1
0,0,0,0
0.207142857142857,0.107142857142857,0.0214285714285714,1
0,0.136986301369863,0,0
0,0,0,0
0.0821917808219178,0,0,0
0.233009708737864,0.087378640776699,0,1
0.171232876712329,0.513698630136986,0.171232876712329,1
0.136986301369863,0.726027397260274,0.136986301369863,1
0,0.582191780821918,0,1
0.267123287671233,0.116438356164384,0,0
0,0,0,1
0,0,0,1
0.253164556962025,0,0,1
0,0,0,0
0.232876712328767,0,0,1
0.207792207792208,0.12987012987013,0.038961038961039,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.862745098039216,0,1
0,0,0,1
0.132231404958678,0,0,1
0,0,0,1
0.0247933884297521,0,0,1
0,0,0,0
0.0330578512396694,0,0,1
0.223140495867769,0,0,1
0,0,0,0
0,0.834710743801653,0,1
0,0.148760330578512,0,1
0,0,0,1
0,0,0,1
0,0.413223140495868,0,1
0,0,0,1
0,0,0,0
0,0.87603305785124,0,1
0,0,0,1
0.0330578512396694,0,0,1
0.223140495867769,0,0,1
0.024390243902439,0.0609756097560976,0,0
0.0909090909090909,0,0,1
0.0991735537190083,0,0,1
0.0991735537190083,0,0,1
0.168421052631579,0,0,0
0.0578512396694215,0,0,0
0.107438016528926,0.611570247933884,0,1
0,0,0,0
0.15702479338843,0,0,1
0,0,0,1
0,0,0,1
0,0.140495867768595,0,1
0,0,0,0
0,0,0,1
0.132231404958678,0,0,0
0.149425287356322,0,0,1
0,0,0,0
0.148760330578512,0,0,1
0.0759493670886076,0,0,1
0.0252100840336134,0.243697478991597,0,1
0,0.259259259259259,0,0
0,0.223140495867769,0,1
0.409836065573771,0,0,0
0,0,0,1
0.115702479338843,0,0,0
0,0,0,1
0.15702479338843,0,0,1
0,0,0,1
0,0,0,1
0,0.140495867768595,0,1
0,0,0,0
0,0,0,1
0.132231404958678,0,0,0
0.149425287356322,0,0,1
0,0,0,0
0.148760330578512,0,0,1
0,0,0,0
0,0.647058823529412,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0.0991735537190083,0,0,1
0.118279569892473,0,0,0
0.396694214876033,0.0661157024793388,0.00826446280991736,1
0.289256198347107,0,0,0
0,0,0,1
0,0.297520661157025,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0.396694214876033,0,0,0
0,0.483870967741935,0,1
0,0,0,1
0,0.67741935483871,0,0
0,0,0,1
0.802197802197802,0.0769230769230769,0.0769230769230769,0
0.0869565217391304,0,0,1
0.884297520661157,0,0,1
0.322314049586777,0,0,0
0,0,0,0
0,0.0467289719626168,0,0
0,0,0,1
0,0.479338842975207,0,0
0,0,0,1
0,0.0344827586206897,0,1
0,0,0,1
0,0,0,1
0,1,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0.0578512396694215,0.198347107438017,0.0165289256198347,0
0,0.239669421487603,0,1
0,0,0,0
0,0.347826086956522,0,1
0,0.578512396694215,0,1
0,0,0,1
0,0.264462809917355,0,0
0,0,0,1
0,0.67741935483871,0,0
0,0,0,1
0.802197802197802,0.0769230769230769,0.0769230769230769,0
0.0869565217391304,0,0,1
0.884297520661157,0,0,1
0,0.15,0,1
0,0,0,1
0,0,0,0
0.0423728813559322,0,0,1
0.0661157024793388,0,0,0
0,0,0,0
0.0743801652892562,0,0,0
0,0,0,0
0.0495867768595041,0,0,0
0,0,0,1
0,0.741573033707865,0,1
0,0,0,1
0,0,0,0
0.0578512396694215,0.198347107438017,0.0165289256198347,0
0,0.239669421487603,0,1
0,0,0,0
0,0.347826086956522,0,1
0,0.578512396694215,0,1
0,0,0,1
0,0.264462809917355,0,0
0,0,0,1
0,0.67741935483871,0,0
0,0,0,1
0.802197802197802,0.0769230769230769,0.0769230769230769,0
0.0869565217391304,0,0,1
0.884297520661157,0,0,1
0,0,0,1
0,0,0,1
0.0909090909090909,0,0,1
0,0,0,1
0,0.00826446280991736,0,0
0,0.446280991735537,0,1
0.0578512396694215,0.132231404958678,0,0
0.330578512396694,0,0,0
0.227272727272727,0,0,1
0,0,0,0
0,0.0227272727272727,0,1
0.0247933884297521,0,0,0
0,0,0,1
0,0,0,1
0,0.289256198347107,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0.153846153846154,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.0826446280991736,0.132231404958678,0,0
0,0.752066115702479,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0.0826446280991736,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0.0330578512396694,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0.0697674418604651,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0.153846153846154,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.0826446280991736,0.132231404958678,0,0
0,0.752066115702479,0,1
0,0,0,1
0,0,0,1
0,0.163793103448276,0,1
0.859504132231405,0,0,1
0,0,0,0
0,0,0,0
0.148760330578512,0.115702479338843,0,1
0.206611570247934,0,0,1
0,0,0,1
0,0,0,1
0,0.0413223140495868,0,1
0,0.0413223140495868,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0.0697674418604651,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0.153846153846154,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.0826446280991736,0.132231404958678,0,0
0,0.752066115702479,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.15702479338843,1,0.15702479338843,0
0,0,0,0
0,0,0,1
0.0495867768595041,0.59504132231405,0.0495867768595041,0
0.214876033057851,0,0,1
0.59504132231405,0.603305785123967,0.537190082644628,0
0,0,0,1
0,0.0165289256198347,0,1
0,0,0,1
0,0.078125,0,1
0,0,0,0
0,0,0,1
0.0330578512396694,0,0,0
0.0930232558139535,0,0,1
0,0,0,1
0,0,0,0
0.153846153846154,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.0826446280991736,0.132231404958678,0,0
0,0.752066115702479,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.396694214876033,0,0,1
0,0,0,0
0,0.0991735537190083,0,1
0,0.106194690265487,0,0
0,0.15702479338843,0,1
0,0,0,0
0,0,0,0
0.0909090909090909,0.0413223140495868,0,1
0.0330578512396694,0,0,1
0.206611570247934,0.380165289256198,0,0
0,0,0,1
0.192982456140351,0.0526315789473684,0.0263157894736842,1
0.12396694214876,0,0,0
0,0,0,1
0.0909090909090909,0.710743801652893,0.0165289256198347,1
0,0.942148760330578,0,1
0,0,0,1
0,0,0,1
0.153846153846154,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.0826446280991736,0.132231404958678,0,0
0,0.752066115702479,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.0697674418604651,0,0,0
0.0247933884297521,0.355371900826446,0.0165289256198347,1
0,0,0,1
0,0.418604651162791,0,0
0,0.727272727272727,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.0847457627118644,0.0338983050847458,0,1
0,0,0,1
0,0,0,0
0,0.429752066115702,0,1
0.222222222222222,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.0991735537190083,0,1
0,0,0,1
0.0967741935483871,0,0,1
0,0,0,0
0,0.694214876033058,0,0
0,0.418803418803419,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0.140495867768595,1,0.140495867768595,1
0.0247933884297521,0,0,0
0,0,0,1
0.264462809917355,0,0,0
0,0.0661157024793388,0,1
0,0,0,1
0.36734693877551,0,0,1
0,0,0,1
0,0.032258064516129,0,0
0.0165289256198347,0.148760330578512,0,1
0,0,0,0
0,0.308411214953271,0,0
0.371900826446281,0,0,0
0,0.0826446280991736,0,0
0,0,0,1
0,0.132231404958678,0,1
0,0.429752066115702,0,1
0.222222222222222,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.0991735537190083,0,1
0,0,0,1
0.0967741935483871,0,0,1
0,0,0,0
0,0.694214876033058,0,0
0,0.418803418803419,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0.140495867768595,1,0.140495867768595,1
0.0247933884297521,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0.0413223140495868,0,0,0
0,0,0,1
0.104166666666667,0,0,0
0,0,0,1
0.239669421487603,0,0,0
0,0,0,1
0,0,0,0
0.305785123966942,0.256198347107438,0.0495867768595041,1
0,0,0,0
0,0,0,1
0,0.223140495867769,0,0
0.148760330578512,0,0,1
0.304347826086957,0.130434782608696,0,0
0,0,0,0
0.0886075949367089,0,0,1
0,0,0,0
0.0612244897959184,0,0,1
0.528925619834711,0.247933884297521,0.247933884297521,1
0,0,0,0
0,0.570247933884298,0,0
0,0.111111111111111,0,0
0.506849315068493,0,0,1
0,0,0,1
0.0578512396694215,0,0,0
0,0.0413223140495868,0,1
0.184782608695652,0.25,0,1
0.12396694214876,0.0165289256198347,0,0
0,0,0,0
0,0.520661157024793,0,0
0.115702479338843,0,0,1
0,0,0,0
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,1
0.173553719008264,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0.239669421487603,0,0,0
0,0,0,1
0,0,0,0
0.305785123966942,0.256198347107438,0.0495867768595041,1
0,0,0,0
0,0,0,1
0,0.223140495867769,0,0
0.148760330578512,0,0,1
0.304347826086957,0.130434782608696,0,0
0,0,0,0
0.0886075949367089,0,0,1
0,0,0,0
0.0612244897959184,0,0,1
0.528925619834711,0.247933884297521,0.247933884297521,1
0,0,0,0
0,0.570247933884298,0,0
0,0.111111111111111,0,0
0.506849315068493,0,0,1
0,0,0,1
0.0578512396694215,0,0,0
0,0.0413223140495868,0,1
0.184782608695652,0.25,0,1
0.12396694214876,0.0165289256198347,0,0
0,0,0,0
0,0.520661157024793,0,0
0.115702479338843,0,0,1
0,0,0,0
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,0
0,0.0247933884297521,0,1
0,0.0275229357798165,0,1
0.0413223140495868,0,0,1
0,0,0,0
0,0.459770114942529,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0.0714285714285714,0.157142857142857,0,0
0,0,0,0
0,0,0,0
0,0.12396694214876,0,1
0.448275862068966,0.32183908045977,0.32183908045977,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0.0632911392405063,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0.0909090909090909,0,0,1
0.520661157024793,0,0,0
0,0,0,1
0,0.0909090909090909,0,1
0.05,0,0,0
0,0.142857142857143,0,1
0,0,0,0
0,0.900826446280992,0,1
0,0.421487603305785,0,1
0.0413223140495868,0,0,1
0,0,0,0
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0.730769230769231,0,1
0.0991735537190083,0,0,1
0,0.205128205128205,0,1
0.289256198347107,0.173553719008264,0,0
0,0.13953488372093,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0.0416666666666667,0.0416666666666667,0,0
0.0826446280991736,0.0330578512396694,0,0
0.0578512396694215,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0.05,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.212962962962963,0,0,1
0.0632911392405063,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0.0909090909090909,0,0,1
0.520661157024793,0,0,0
0,0,0,1
0,0.0909090909090909,0,1
0.05,0,0,0
0,0.142857142857143,0,1
0,0,0,0
0,0.900826446280992,0,1
0,0.421487603305785,0,1
0.0413223140495868,0,0,1
0,0,0,0
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0.125,0,1
0,0,0,0
0.0413223140495868,0,0,1
0.0743801652892562,0,0,1
0.206611570247934,0.115702479338843,0,1
0,0,0,0
0,0,0,1
0.0625,0.107142857142857,0,0
0,0.0247933884297521,0,1
0,0.0842105263157895,0,0
0.15702479338843,0.115702479338843,0,1
0.527472527472527,0.0769230769230769,0,1
0.0909090909090909,0,0,0
0,0.12396694214876,0,0
0,0.165289256198347,0,1
0.380165289256198,0.87603305785124,0.31404958677686,0
0,0,0,1
0,0.0578512396694215,0,0
0,0,0,0
0.12,0,0,0
0.0991735537190083,0,0,1
0,0.0648148148148148,0,1
0,0,0,1
0.169811320754717,0,0,1
0,0,0,1
0,0,0,1
0,0.142857142857143,0,1
0,0,0,0
0,0.900826446280992,0,1
0,0.421487603305785,0,1
0.0413223140495868,0,0,1
0,0,0,0
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.0495867768595041,0.0991735537190083,0,1
0,0.0490196078431373,0,1
0,0.107438016528926,0,0
0,0,0,1
0,0.0826446280991736,0,0
0.12396694214876,0,0,0
0.0661157024793388,0.0578512396694215,0,1
0.0578512396694215,0.132231404958678,0.0330578512396694,0
0.0485436893203883,0.184466019417476,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.966942148760331,0,1
0,0,0,0
0,0,0,1
0,0.0578512396694215,0,0
0,0,0,0
0.12,0,0,0
0.0991735537190083,0,0,1
0,0.0648148148148148,0,1
0,0,0,1
0.169811320754717,0,0,1
0,0,0,1
0,0,0,1
0,0.142857142857143,0,1
0,0,0,0
0,0.900826446280992,0,1
0,0.421487603305785,0,1
0.0413223140495868,0,0,1
0,0,0,0
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,0
0.0413223140495868,0,0,1
0.0413223140495868,0,0,1
0,0,0,0
0.0578512396694215,0.181818181818182,0.0330578512396694,1
0,0,0,0
0.0247933884297521,0,0,0
0.148760330578512,0,0,1
0,0,0,0
0.055045871559633,0,0,1
0.0247933884297521,0.173553719008264,0,0
0.0578512396694215,0.132231404958678,0.0330578512396694,0
0.0485436893203883,0.184466019417476,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.966942148760331,0,1
0,0,0,0
0,0,0,1
0,0.0578512396694215,0,0
0,0,0,0
0.12,0,0,0
0.0991735537190083,0,0,1
0,0.0648148148148148,0,1
0,0,0,1
0.169811320754717,0,0,1
0,0,0,1
0,0,0,1
0,0.142857142857143,0,1
0,0,0,0
0,0.900826446280992,0,1
0,0.421487603305785,0,1
0.0413223140495868,0,0,1
0,0,0,0
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,1
0.0991735537190083,0.115702479338843,0,0
0,0,0,1
0.12396694214876,0.0247933884297521,0,0
0,0,0,1
0,0.0743801652892562,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0.0578512396694215,0,1
0,0,0,0
0.289256198347107,0.115702479338843,0.0247933884297521,1
0,0,0,1
0,0.0743801652892562,0,0
0,0,0,1
0,0.710743801652893,0,1
0,0.966942148760331,0,1
0,0,0,0
0,0,0,1
0,0.0578512396694215,0,0
0,0,0,0
0.12,0,0,0
0.0991735537190083,0,0,1
0,0.0648148148148148,0,1
0,0,0,1
0.169811320754717,0,0,1
0,0,0,1
0,0,0,1
0,0.142857142857143,0,1
0,0,0,0
0,0.900826446280992,0,1
0,0.421487603305785,0,1
0.0413223140495868,0,0,1
0,0,0,0
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,1
0.0495867768595041,0,0,1
0,0.0909090909090909,0,1
0,0,0,0
0.272727272727273,0.247933884297521,0.239669421487603,1
0,0,0,0
0.520661157024793,0,0,0
0,0,0,1
0,0.0330578512396694,0,1
0,0.264462809917355,0,0
0.272727272727273,0.148760330578512,0.0909090909090909,1
0.214876033057851,0.0247933884297521,0,0
0.204545454545455,0.227272727272727,0,0
0,0.743801652892562,0,1
0,0,0,1
0,0,0,0
0.272727272727273,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0.107438016528926,0,0,1
0,0,0,0
0.336842105263158,0,0,1
0,0.0165289256198347,0,1
0.0578512396694215,0,0,1
0,0.283950617283951,0,0
0,0,0,1
0.0247933884297521,0,0,0
0.12037037037037,0.0740740740740741,0,1
0.35,0.375,0.275,0
0,0,0,1
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,0
0,0.156862745098039,0,1
0.346153846153846,0,0,0
0,0,0,1
0.0413223140495868,0.669421487603306,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.247933884297521,0,0,0
0,0.215686274509804,0,0
0,0.12987012987013,0,0
0.214876033057851,0.0247933884297521,0,0
0.204545454545455,0.227272727272727,0,0
0,0.743801652892562,0,1
0,0,0,1
0,0,0,0
0.272727272727273,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0.107438016528926,0,0,1
0,0,0,0
0.336842105263158,0,0,1
0,0.0165289256198347,0,1
0.0578512396694215,0,0,1
0,0.283950617283951,0,0
0,0,0,1
0.0247933884297521,0,0,0
0.12037037037037,0.0740740740740741,0,1
0.35,0.375,0.275,0
0,0,0,1
0,0,0,1
0,0.107438016528926,0,1
0,0,0,1
0,0,0,0
0,0.257142857142857,0,1
0,0,0,1
0,0.288659793814433,0,1
0,0,0,1
0,0,0,0
0.0625,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0.0479452054794521,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0.0410958904109589,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0.0476190476190476,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0.0410958904109589,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0.186440677966102,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.264705882352941,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0.260869565217391,0,0,1
0,0,0,1
0.0616438356164384,0,0,1
0,0,0,0
0,0,0,1
0.0608695652173913,0,0,1
0,0,0,1
0,0,0,0
0.037037037037037,0,0,1
0,0,0,1
0.089041095890411,0,0,1
0,0,0,1
0.178082191780822,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0.0821917808219178,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.0827586206896552,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0.0136986301369863,0,0,1
0.136986301369863,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0.0479452054794521,0,0,1
0.260869565217391,0,0,1
0,0,0,1
0.0616438356164384,0,0,1
0,0,0,0
0,0,0,1
0.0608695652173913,0,0,1
0,0,0,1
0,0,0,0
0.037037037037037,0,0,1
0,0,0,1
0.089041095890411,0,0,1
0,0,0,1
0.178082191780822,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0.0821917808219178,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.0827586206896552,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.452054794520548,0,1
0,0,0,0
0,0,0,0
0.280821917808219,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
