p_Sub,p_Par,p_Both,choice
0.315068493150685,0.410958904109589,0.164383561643836,1
0.325757575757576,0.310606060606061,0.121212121212121,1
0.175438596491228,0.315789473684211,0,0
0.123287671232877,0.821917808219178,0.123287671232877,1
0,1,0,1
0.684210526315789,0,0,1
0.333333333333333,0,0,0
0.454545454545455,0.401515151515151,0.318181818181818,0
0.325581395348837,0.441860465116279,0.232558139534884,0
0.183673469387755,0.448979591836735,0.0510204081632653,1
0.118421052631579,0,0,0
0.227586206896552,0.193103448275862,0,1
0.315068493150685,0,0,1
0.171875,0.375,0.09375,0
0.71830985915493,0.732394366197183,0.450704225352113,0
1,0.137931034482759,0.137931034482759,1
0.264705882352941,0,0,0
0.3,0,0,0
0.143835616438356,0.232876712328767,0.0616438356164384,0
0.777777777777778,0,0,1
0.821917808219178,0.328767123287671,0.294520547945205,0
0,0.376712328767123,0,0
0.472602739726027,0.36986301369863,0.123287671232877,1
0.954545454545455,0,0,1
0.191919191919192,0.474747474747475,0.0303030303030303,0
0.631578947368421,0,0,0
0.161290322580645,0,0,0
0.793103448275862,0.296551724137931,0.131034482758621,0
0.32,0.48,0.12,1
0.0204081632653061,0.255102040816327,0,0
0,0,0,1
0.18796992481203,0.24812030075188,0.135338345864662,1
0.28,0.02,0,1
0.0479452054794521,0,0,0
0.0149253731343284,0,0,1
0.116438356164384,0.294520547945205,0.116438356164384,0
0.484848484848485,0,0,1
0.10958904109589,0.664383561643836,0.0342465753424658,1
0.863013698630137,0.23972602739726,0.123287671232877,0
0.328767123287671,0.294520547945205,0.253424657534247,1
0.089041095890411,0.184931506849315,0,1
0.294520547945205,0.335616438356164,0.0410958904109589,1
0.25,0.416666666666667,0.119047619047619,1
0.554794520547945,0.198630136986301,0,0
0.219178082191781,0.328767123287671,0.0684931506849315,0
1,0,0,1
0.185714285714286,0.107142857142857,0.107142857142857,1
0.198630136986301,0.267123287671233,0.089041095890411,0
0.0958904109589041,0.472602739726027,0.0205479452054795,1
0.5,0.0555555555555556,0,1
0.3,0.2,0,1
0,0.589041095890411,0,1
0.364864864864865,0.364864864864865,0,0
0.342465753424658,0.116438356164384,0.089041095890411,0
0.56140350877193,0.701754385964912,0.526315789473684,1
0.10958904109589,0.184931506849315,0,0
0.328767123287671,0.595890410958904,0.157534246575342,1
0.623287671232877,0,0,0
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0,0.782608695652174,0,0
0.368421052631579,0,0,0
0.0135135135135135,0.351351351351351,0,0
0.416666666666667,0.388888888888889,0,1
0.0277777777777778,0,0,1
0,0,0,1
0.333333333333333,0.611111111111111,0.333333333333333,1
0.342465753424658,0.479452054794521,0.0342465753424658,0
0.0674157303370786,1,0.0674157303370786,1
0.0666666666666667,0,0,1
0.36986301369863,0.102739726027397,0,1
0.0490196078431373,0,0,0
0.225806451612903,0.516129032258065,0.225806451612903,1
0.287671232876712,0,0,0
0.226027397260274,0.0958904109589041,0,1
0.177570093457944,0,0,1
0.210526315789474,0,0,1
0.217391304347826,0.608695652173913,0,0
0.5,0.953125,0.5,1
0.164383561643836,0.0821917808219178,0.0410958904109589,1
0.184931506849315,0.301369863013699,0.0410958904109589,1
0.0363636363636364,0.109090909090909,0.0363636363636364,1
0.904109589041096,0,0,0
0.294520547945205,0.335616438356164,0.0410958904109589,1
0.25,0.416666666666667,0.119047619047619,1
0.554794520547945,0.198630136986301,0,0
0.219178082191781,0.328767123287671,0.0684931506849315,0
1,0,0,1
0.185714285714286,0.107142857142857,0.107142857142857,1
0.198630136986301,0.267123287671233,0.089041095890411,0
0.0958904109589041,0.472602739726027,0.0205479452054795,1
0.5,0.0555555555555556,0,1
0.3,0.2,0,1
0,0.589041095890411,0,1
0.364864864864865,0.364864864864865,0,0
0.342465753424658,0.116438356164384,0.089041095890411,0
0.56140350877193,0.701754385964912,0.526315789473684,1
0.10958904109589,0.184931506849315,0,0
0.328767123287671,0.595890410958904,0.157534246575342,1
0.623287671232877,0,0,0
0.651162790697674,0.418604651162791,0.22093023255814,1
0.3,0,0,0
0.375,0.09375,0.09375,0
0.414634146341463,0,0,1
0.0479452054794521,0.445205479452055,0,1
0.445205479452055,0.123287671232877,0.0958904109589041,1
0,0.650684931506849,0,1
0.177777777777778,0,0,1
0,0.308219178082192,0,1
0.732876712328767,0,0,0
0.212328767123288,0.506849315068493,0.089041095890411,1
0.089041095890411,0.431506849315068,0,0
0.371134020618557,0.701030927835051,0.298969072164948,1
0,0,0,1
0.089041095890411,0.417808219178082,0.00684931506849315,1
0.0952380952380952,0,0,1
0,0.0862068965517241,0,0
0.356164383561644,0.561643835616438,0.0753424657534247,1
0,0,0,1
0.267123287671233,0.23972602739726,0,1
0.472602739726027,0.102739726027397,0,1
0.0684931506849315,0.616438356164384,0,1
0.00684931506849315,0,0,1
0.506849315068493,0,0,0
0.10077519379845,0,0,1
0.13013698630137,0.575342465753425,0,1
0.931034482758621,0,0,1
